ID,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,ID_Count,Platform_Count,Activity_Type_Count,USD_Adjusted_Amount,Subscription Duration,Normalized Purchase Amount,Language_ARA,Language_CHI,Language_DAR,Language_DEU,Language_EBR,Language_ENG,Language_ESC,Language_ESP,Language_FAR,Language_FRA,Language_GLE,Language_GRK,Language_HEB,Language_HIN,Language_IND,Language_ITA,Language_JPN,Language_KIS,Language_KOR,Language_LAT,Language_NED,Language_PAS,Language_POL,Language_POR,Language_RUS,Language_SVE,Language_TGL,Language_TUR,Language_URD,Language_VIE
5152,Limited,RENEWAL,Web,79,USD,8/14/19,5/14/20,No,No,On,Other,Consumer,Web,No,Yes,7,7,0,2,0,23,2,4,79,274,-0.018506301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,Limited,RENEWAL,Web,79,USD,11/9/19,5/9/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,13,1,3,79,182,-0.018506301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5155,Limited,RENEWAL,Web,12.2285,GBP,10/19/18,1/8/20,No,No,Off,Europe,Consumer,Web,Yes,Yes,28,0,0,0,0,6,1,2,12.2285,446,-0.018506523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,Limited,RENEWAL,App,0,,3/22/20,2/28/21,No,Yes,On,Other,Consumer,App,Yes,Yes,1,0,0,0,0,14,1,4,,343,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,Limited,RENEWAL,Web,179,USD,4/8/19,4/8/21,Yes,No,On,US/Canada,Consumer,App,No,Yes,2,2,0,2,0,31,1,4,179,731,-0.01850597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,Limited,INITIAL_PURCHASE,Web,0,USD,11/15/18,5/15/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,2,0,1,0,547,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,Limited,INITIAL_PURCHASE,App,0,,3/24/19,9/24/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,9,0,0,0,0,46,1,4,,184,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5180,Limited,INITIAL_PURCHASE,App,69990000,USD,11/7/19,5/7/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,12,2,3,69990000,182,0.213590592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,Limited,INITIAL_PURCHASE,Web,21.832028,EUR,3/24/19,3/24/20,Yes,No,On,Europe,Consumer,Web,No,Yes,1,0,0,0,0,38,1,4,21.832028,366,-0.018506491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,Limited,INITIAL_PURCHASE,Web,0,USD,5/6/19,11/6/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,27,0,0,0,0,3,1,2,0,184,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,Limited,INITIAL_PURCHASE,Web,37.77,USD,8/16/19,11/29/19,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,1,0,0,37.77,105,-0.018506438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,Limited,INITIAL_PURCHASE,Web,38.34,USD,3/23/20,6/23/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,11,0,0,0,0,20,2,3,38.34,92,-0.018506436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,Limited,RENEWAL,Web,79,USD,7/29/19,1/29/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,56,0,0,0,0,12,1,3,79,184,-0.018506301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,Limited,INITIAL_PURCHASE,Web,0,USD,10/16/18,10/16/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,45,2,4,0,365,-0.018506563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,Limited,INITIAL_PURCHASE,App,0,,3/25/20,6/25/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,14,6,0,2,0,9,2,4,,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5196,Limited,INITIAL_PURCHASE,App,0,,3/22/20,3/22/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,15,0,0,0,0,20,1,4,,365,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,Limited,INITIAL_PURCHASE,App,0,,3/22/20,6/22/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,12,1,4,,92,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5204,Limited,INITIAL_PURCHASE,Web,41.943755,GBP,11/22/19,2/22/20,No,No,On,Other,Other,Unknown,No,No,1,1,0,1,0,1,0,0,41.943755,92,-0.018506424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5205,Limited,INITIAL_PURCHASE,Web,0,USD,5/8/19,11/8/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,70,0,0,0,0,42,2,4,0,184,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,Limited,INITIAL_PURCHASE,App,0,,12/18/19,6/18/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,1,0,1,0,21,2,4,,183,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5208,Lifetime,INITIAL_PURCHASE,App,0,,3/9/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,8,1,0,1,0,30,1,4,,28787,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,Lifetime,INITIAL_PURCHASE,App,0,,3/23/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,5,1,0,1,0,36,2,4,,28773,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,Limited,INITIAL_PURCHASE,App,0,,3/22/20,6/22/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,6,0,0,0,0,12,1,4,,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,Limited,RENEWAL,App,49990000,USD,12/12/19,6/13/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,23,1,4,49990000,184,0.147267644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,Limited,RENEWAL,App,0,,3/25/20,1/22/21,No,Yes,On,Other,Consumer,App,No,Yes,1,0,0,0,0,25,1,4,,303,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5225,Limited,RENEWAL,Web,119,USD,1/11/19,1/11/20,No,No,Off,Other,Other,Unknown,No,No,14,0,0,0,0,1,0,0,119,365,-0.018506169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Limited,INITIAL_PURCHASE,App,0,,9/9/19,12/21/19,No,Yes,Off,US/Canada,Consumer,App,Yes,Yes,22,0,0,0,0,41,1,4,,103,-0.018506563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,Limited,RENEWAL,Web,79,USD,6/29/19,12/29/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,35,1,4,79,183,-0.018506301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,Limited,RENEWAL,Web,79,USD,6/12/19,3/15/20,No,No,On,US/Canada,Consumer,Web,No,Yes,12,3,0,2,0,31,2,4,79,277,-0.018506301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,Limited,INITIAL_PURCHASE,Web,0,USD,2/7/19,2/7/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,69,1,0,1,0,7,1,3,0,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,Limited,INITIAL_PURCHASE,App,0,,1/24/19,1/24/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,15,0,0,0,0,36,1,4,,365,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,Lifetime,INITIAL_PURCHASE,App,0,,3/26/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,6,2,0,1,0,19,1,4,,28770,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,Lifetime,INITIAL_PURCHASE,App,0,,3/26/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,21,0,0,0,0,18,1,4,,28770,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,Limited,RENEWAL,App,54990000,USD,9/12/19,3/20/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,11,1,4,54990000,190,0.163848381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,Lifetime,INITIAL_PURCHASE,Web,0,USD,5/13/19,1/1/99,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,7,7,0,2,0,42,2,4,0,29088,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5275,Limited,RENEWAL,App,0,,3/17/20,2/18/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0,29,1,3,,338,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5276,Limited,RENEWAL,Web,79,USD,7/14/19,4/17/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,11,1,3,79,278,-0.018506301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,Limited,RENEWAL,Web,35.97,USD,8/27/19,5/29/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,3,1,0,1,0,46,1,4,35.97,276,-0.018506444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,Limited,INITIAL_PURCHASE,Web,16.6429885,GBP,6/3/19,9/3/19,Yes,No,Off,Europe,Consumer,App,Yes,Yes,2,1,0,1,0,41,1,4,16.6429885,92,-0.018506508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,Limited,RENEWAL,Web,119,USD,2/18/19,12/23/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,46,0,0,0,0,39,2,4,119,308,-0.018506169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/5/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,1,0,1,0,1,0,0,199,28791,-0.018505903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5288,Limited,INITIAL_PURCHASE,Web,0,USD,5/5/19,8/5/19,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,70,0,0,0,0,45,1,4,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,Lifetime,INITIAL_PURCHASE,App,0,,3/23/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,6,1,0,1,0,16,1,4,,28773,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,Limited,INITIAL_PURCHASE,App,0,,3/13/19,6/13/19,Yes,No,Off,Europe,Consumer,App,Yes,Yes,2,1,0,1,0,23,1,4,,92,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5299,Limited,RENEWAL,App,0,,5/16/19,5/16/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,5,1,3,,366,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,Lifetime,INITIAL_PURCHASE,App,0,,9/14/19,1/1/99,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,1,0,1,0,32,1,4,,28964,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5309,Limited,INITIAL_PURCHASE,Web,74.31039,EUR,3/8/20,6/8/20,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,74.31039,92,-0.018506317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,Limited,INITIAL_PURCHASE,Web,39,USD,7/11/19,10/14/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,37,0,0,0,0,11,1,4,39,95,-0.018506434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5314,Limited,INITIAL_PURCHASE,App,0,,11/18/19,2/18/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,12,0,0,0,0,16,1,4,,92,-0.018506563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,Limited,INITIAL_PURCHASE,App,0,,3/19/20,1/2/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,13,0,0,0,0,28,1,4,,289,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5321,Limited,INITIAL_PURCHASE,App,0,,3/20/20,3/20/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,9,3,0,1,0,30,1,4,,365,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,Limited,INITIAL_PURCHASE,App,0,,3/25/20,3/25/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,19,1,4,,365,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5326,Limited,INITIAL_PURCHASE,Web,0,USD,12/18/18,12/18/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,9,0,0,0,0,21,1,4,0,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,Limited,INITIAL_PURCHASE,Web,70.06,USD,12/11/19,6/11/20,No,No,On,Other,Other,Unknown,No,No,3,1,0,1,0,1,0,0,70.06,183,-0.018506331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,Limited,RENEWAL,App,0,,3/26/20,11/20/20,No,Yes,Off,Other,Consumer,App,Yes,Yes,2,1,0,1,0,39,1,4,,239,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5340,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/12/20,3/12/21,No,No,On,US/Canada,Consumer,Web,Yes,Yes,7,1,0,1,0,26,1,4,102.21,365,-0.018506224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,Limited,INITIAL_PURCHASE,App,0,,12/11/19,3/11/20,No,Yes,Off,Other,Consumer,App,Yes,Yes,2,0,0,0,0,22,1,4,,91,-0.018506563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,Limited,INITIAL_PURCHASE,App,0,,3/29/20,3/29/21,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0,21,1,4,,365,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5361,Limited,INITIAL_PURCHASE,Web,149.5,USD,8/9/19,8/9/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,8,1,3,149.5,731,-0.018506067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5362,Limited,INITIAL_PURCHASE,App,0,,3/21/20,2/14/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,0,0,0,0,5,1,3,,330,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5367,Limited,RENEWAL,App,0,,3/25/20,1/29/21,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,14,0,0,0,0,5,1,3,,310,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5368,Limited,INITIAL_PURCHASE,App,0,,1/4/20,4/4/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,15,1,3,,91,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5374,Limited,INITIAL_PURCHASE,App,0,,3/21/20,1/17/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,47,2,0,1,0,22,1,4,,302,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5377,Limited,INITIAL_PURCHASE,App,0,,3/17/20,6/17/20,Yes,No,On,Europe,Consumer,Web,Yes,Yes,2,2,0,2,0,15,2,4,,92,-0.018506563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,Limited,INITIAL_PURCHASE,App,44990000,USD,3/8/20,6/8/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,2,0,1,0,17,2,4,44990000,92,0.130686907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,Limited,INITIAL_PURCHASE,Web,22.378901,EUR,1/27/19,1/27/20,Yes,No,Off,Europe,Consumer,Web,No,Yes,2,0,0,0,0,21,1,4,22.378901,365,-0.018506489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,Limited,INITIAL_PURCHASE,App,0,,8/31/19,11/30/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,29,1,4,,91,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5388,Limited,INITIAL_PURCHASE,App,0,,7/25/19,10/25/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,62,0,0,0,0,35,1,4,,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,Limited,INITIAL_PURCHASE,App,0,,11/30/19,3/1/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,8,0,0,0,0,7,1,4,,92,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,Limited,RENEWAL,Web,119,USD,7/7/19,7/7/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,8,3,0,2,0,4,1,3,119,366,-0.018506169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5396,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/22/19,12/22/19,No,No,Off,Other,Other,Unknown,No,No,18,0,0,0,0,1,0,0,35.97,91,-0.018506444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,Limited,INITIAL_PURCHASE,App,0,,11/5/19,2/19/20,No,Yes,Off,Europe,Consumer,Web,Yes,Yes,29,0,0,0,0,44,1,4,,106,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5406,Limited,INITIAL_PURCHASE,App,0,,9/25/19,12/25/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,22,0,0,0,0,10,1,4,,91,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5420,Limited,INITIAL_PURCHASE,Web,0,USD,12/31/18,5/3/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,45,0,0,0,0,6,1,2,0,123,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,Limited,INITIAL_PURCHASE,App,0,,1/6/20,4/6/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,4,1,3,,91,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,Limited,INITIAL_PURCHASE,App,0,,11/3/19,5/3/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,13,1,4,,182,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,Limited,INITIAL_PURCHASE,App,0,,12/12/19,3/12/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,6,0,0,0,0,13,1,4,,91,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,Limited,INITIAL_PURCHASE,App,0,,3/6/20,6/6/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,21,1,4,,92,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,Limited,INITIAL_PURCHASE,App,0,,3/21/20,6/25/20,No,Yes,On,Europe,Consumer,Web,Yes,Yes,4,0,0,0,0,24,1,4,,96,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,Limited,RENEWAL,Web,79,USD,3/9/19,12/27/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,24,1,0,1,0,34,1,4,79,293,-0.018506301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,Limited,RENEWAL,App,0,,3/20/20,3/23/21,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,10,1,0,1,0,37,1,4,,368,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5442,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/23/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,7,2,0,1,0,7,1,4,199,28773,-0.018505903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5453,Limited,INITIAL_PURCHASE,App,0,,3/14/20,6/14/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,9,5,0,2,0,22,1,4,,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5457,Limited,INITIAL_PURCHASE,App,0,,1/28/19,1/28/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,37,1,4,,365,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5458,Limited,INITIAL_PURCHASE,App,69990000,USD,2/17/20,8/17/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,7,1,3,69990000,182,0.213590592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5464,Limited,INITIAL_PURCHASE,App,0,,1/29/20,4/29/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,10,0,0,0,0,16,1,4,,91,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5467,Limited,INITIAL_PURCHASE,Web,16.6429885,GBP,5/20/19,8/20/19,Yes,Yes,Off,Europe,Consumer,Web,No,Yes,1,0,0,0,0,4,1,3,16.6429885,92,-0.018506508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5472,Limited,INITIAL_PURCHASE,Web,0,USD,11/15/18,11/15/19,Yes,No,Off,US/Canada,Consumer,App,No,Yes,31,0,0,0,0,12,1,3,0,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
